example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,mistral_nemo_correct,mistral_nemo_cost,qwen_235b_correct,qwen_235b_cost,gemini_flash_correct,gemini_flash_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost
mmlu_humanities_00044_high_school_world_history,humanities,choice,"This question refers to the following information.
""Thereupon it was declared by the above-mentioned representatives of the aforesaid King and Queen of Castile, Leon, Aragon, Sicily, Granada, etc., and of the aforesaid King of Portugal and the Algarves, etc.:
[I.] That, whereas a certain controversy exists between the said lords, their constituents, as to what lands, of all those discovered in the ocean sea up to the present day, the date of this treaty, pertain to each one of the said parts respectively; therefore, for the sake of peace and concord, and for the preservation of the relationship and love of the said King of Portugal for the said King and Queen of Castile, Aragon, etc., it being the pleasure of their Highnesses, they, their said representatives, acting in their name and by virtue of their powers herein described, covenanted and agreed that a boundary or straight line be determined and drawn north and south, from pole to pole, on the said ocean sea, from the Arctic to the Antarctic pole. This boundary or line shall be drawn straight, as aforesaid, at a distance of three hundred and seventy leagues west of the Cape Verde Islands, being calculated by degrees, or by any other manner as may be considered the best and readiest, provided the distance shall be no greater than abovesaid. And all lands, both islands and mainlands, found and discovered already, or to be found and discovered hereafter, by the said King of Portugal and by his vessels on this side of the said line and bound determined as above, toward the east, in either north or south latitude, on the eastern side of the said bound provided the said bound is not crossed, shall belong to, and remain in the possession of, and pertain forever to, the said King of Portugal and his successors. And all other lands, both islands and mainlands, found or to be found hereafter, discovered or to be discovered hereafter, which have been discovered or shall be discovered by the said King and Queen of Castile, Aragon, etc., and by their vessels, on the western side of the said bound, determined as above, after having passed the said bound toward the west, in either its north or south latitude, shall belong to, and remain in the possession of, and pertain forever to, the said King and Queen of Castile, Leon, etc., and to their successors.""
Treaty of Tordesillas, 1494
Which of the following inferences best explains the reason the King of Portugal insisted on Portuguese control of territory east of the demarcation line?
A. Portuguese explorers were convinced that the route to the New World was easier traveled by going east.
B. The Portuguese desired to continue the crusades against the Mamelukes who controlled the Holy Land.
C. The Portuguese desired control of the wealthy lands of Mexico.
D. The Portuguese knew of a route to India via the Cape of Good Hope in the south of Africa.",2884,496,this,1,1,0,1,64,0,1,1,1,1,690,117,other,0,1.0,1.0,0,2.016e-05,1,6.0148e-05,1,0.0004492,1,0.000134215,1,0.000204392
sciq_00070,science,choice,"Knees and elbows are examples of what part of the skeletal system?
A. muscles
B. cartilage
C. nerves
D. joints",110,20,knees,0,0,0,1,1,0,0,0,0,0,510,82,other,0,1.0,1.0,1,6.34e-06,1,3.429e-05,1,0.000107,1,3.022e-05,1,3.839e-05
sciq_00126,science,choice,"Electrons in the ""outer shell"" are also known as what kind of electrons?
A. static
B. charged
C. valence
D. intermediate",120,21,electrons,0,0,0,1,1,0,1,0,0,0,447,69,other,0,1.0,1.0,1,6.14e-06,1,1.0274e-05,1,9.26e-05,1,3.104e-05,1,5.858e-05
mmlu_humanities_00003_philosophy,humanities,choice,"Aristotle states that if we ask what the highest good of human action is:
A. there is no agreement about the answer.
B. most people agree that it is pleasure.
C. nearly everyone agrees that it is happiness.
D. there is no objective answer to this question.",256,47,aristotle,0,0,0,0,1,0,0,1,1,0,520,90,other,0,0.95,1.0,0,6.35e-06,1,6.852e-05,0,0.0001935,1,4.656e-05,1,5.757e-05
mmlu_humanities_00013_world_religions,humanities,choice," Who is associated with the stigmata and preaching to birds?
A. Paul of Tarsus
B. Clare of Assisi
C. Francis of Assisi
D. John of the Cross",139,27,who,0,0,0,1,9,0,0,0,0,0,448,78,other,0,1.0,1.0,1,6.8e-06,1,3.354e-05,1,0.0001378,1,3.357e-05,1,5.8792e-05
strategyqa_d313600f79f3713c9809,commonsense,yesno,Does Snoopy look like Chance from Homeward Bound? Answer yes or no.,67,12,does,0,0,0,1,6,0,0,0,1,0,327,52,yes,0,0.95,1.0,0,5.06e-06,1,3.231e-05,1,0.0001029,1,3.128e-05,1,6.825e-05
gsm8k_00016,math,number,"There are 48 crayons in the box.  Kiley takes 1/4 of them away.  Joe takes away half of the remaining crayons, how many crayons are left?",137,27,there,3,1,0,1,3,0,0,0,0,1,297,58,other,0,1.0,1.0,1,2.574e-05,1,1.2532e-05,1,0.0002064,1,3.749e-05,1,6.69e-05
mmlu_humanities_00088_world_religions,humanities,choice," During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?
A. Obon
B. Mikoshi
C. Omizutori
D. Tanabata",185,31,during,0,0,1,1,6,0,0,0,0,0,679,118,other,0,1.0,1.0,1,7.37e-06,1,1.4297e-05,1,0.0001893,1,4.142e-05,1,7.01e-05
sciq_00072,science,choice,"Blood volume increases substantially during pregnancy, so that by childbirth, it exceeds its preconception volume by 30 percent, or approximately what?
A. 3-5 liters
B. 0-1 liters
C. 1-2 liters
D. 2-3 liters",207,37,blood,9,1,0,1,1,0,0,0,0,0,358,68,other,0,0.95,1.0,0,7.4e-06,1,5.45675e-05,1,0.0001857,1,8.148e-05,1,7.8304e-05
mmlu_humanities_00091_philosophy,humanities,choice,"The version of utilitarianism that Brandt defends makes rightness a function of:
A. the consequences of particular acts.
B. the actual and recognized rules of society.
C. ideal rules.
D. whether or not one’s maxim can be universalized.",235,39,the,0,0,0,0,2,0,0,0,1,0,519,86,other,0,1.0,1.0,0,7.28e-06,1,8.244e-05,1,0.000242,1,4.796e-05,1,5.8312e-05
sciq_00120,science,choice,"What is the process of a confined gas escaping through a tiny hole in its container called?
A. effusion
B. dissipation
C. dilution
D. effluent",142,25,what,0,0,0,1,1,0,0,0,0,0,551,87,other,0,1.0,1.0,1,7.36e-06,1,1.3358e-05,1,0.0002054,1,4.065e-05,1,5.55e-05
gsm8k_00042,math,number,"Abigail thinks she has some lost some money out of her purse. She had $11 in her purse at the start of the day, and she spent $2 in a store. If she now has $3 left, how much money has she lost?",193,43,abigail,3,0,0,1,3,0,0,0,0,0,161,31,other,0,1.0,1.0,1,4.29e-06,1,5.136e-05,1,0.0001584,1,3.65e-05,1,6.103e-05
gsm8k_00113,math,number,"Sonny received 45 boxes of cookies from his friend yesterday. He gave 12 to his brother, 9 to his sister, and he gave 7 to his cousin. How many boxes of cookies were left for him?",179,36,sonny,4,0,0,1,3,0,0,0,0,1,496,90,other,0,1.0,1.0,1,6.83e-06,1,1.4729e-05,1,0.0001319,1,3.98e-05,1,4.451e-05
gsm8k_00100,math,number,"If it takes 20 minutes to paint a house, how many houses can you paint in 3 hours?",82,18,if,2,0,0,1,1,0,0,0,0,1,313,58,other,0,1.0,1.0,1,5.8e-06,1,3.74e-05,1,8.94e-05,1,3.348e-05,1,5.6e-05
mmlu_humanities_00021_philosophy,humanities,choice,"Aristotle divides the virtues into:
A. natural virtues and artificial virtues.
B. moral virtues and intellectual virtues.
C. positive virtues and negative virtues.
D. human virtues and divine virtues.",200,29,aristotle,0,0,0,0,1,0,0,0,0,0,417,62,other,0,0.95,1.0,1,5.3e-06,1,7.568e-05,1,0.0001481,1,3.259e-05,1,6.146e-05
gsm8k_00093,math,number,"It takes 320 rose petals to make an ounce of perfume. If each rose produces 8 petals, and there are 12 roses per bush, how many bushes will Fern have to harvest to make 20 12-ounce bottles of perfume?",200,40,it,5,1,0,1,3,0,0,0,0,1,466,85,other,0,1.0,1.0,1,9.9e-06,1,9.86e-05,0,0.0001765,1,5.164e-05,1,5.7696e-05
gsm8k_00134,math,number,Tom's cat needs an expensive surgery.  He has had pet insurance for 24 months that cost $20 per month.  The procedure cost $5000 but the insurance covers all but 20% of this.  How much money did he save by having insurance?,223,42,tom,4,0,0,1,4,0,1,0,0,1,445,75,other,0,1.0,1.0,0,8.78e-06,1,1.9181e-05,0,0.0001483,1,5.969e-05,1,7.46e-05
sciq_00138,science,choice,"Positive charge is mostly found in what part of an atom?
A. nucleus
B. ions
C. electron shell
D. neutrons",105,20,positive,0,0,0,1,1,0,0,0,0,0,307,50,other,0,1.0,1.0,1,5.02e-06,1,5.26e-05,1,0.0001664,1,2.7355e-05,1,6.198e-05
mmlu_humanities_00045_philosophy,humanities,choice,"Aquinas holds that the last end of man is:
A. pleasure.
B. happiness or beatitude.
C. the satisfaction of desire.
D. freedom from anxiety.",138,24,aquinas,0,0,0,0,1,0,0,0,0,0,635,106,other,0,0.95,1.0,1,7.96e-06,1,6.06e-05,1,0.0002269,1,5.546e-05,1,5.298e-05
gsm8k_00135,math,number,"At the Boisjoli farm, there is a chicken coop where 270 hens and 3 roosters live. Every morning, around 8 a.m., Ms. Mosel goes to collect the eggs because, every morning, each hen lays one. Then, after 1 hour of collection, she puts all these eggs in boxes of 6. It takes her another 40 minutes. Once all this is done, Ms. Mosel brings all the boxes of eggs to her village. She does it from Monday to Sunday, because chickens don't have a day off. How many boxes does Ms. Mosel fill each week?",493,97,at,6,0,0,1,16,0,1,1,0,1,584,116,other,0,1.0,1.0,1,1.108e-05,1,8.32715e-05,1,0.0001774,1,7.085e-05,1,0.00010075
sciq_00141,science,choice,"Gated ion channels have a central role in what system's function?
A. endocrine
B. skeletal
C. generous
D. nervous",113,20,gated,0,0,0,1,1,0,1,0,0,0,371,55,other,0,1.0,1.0,1,5.08e-06,1,3.545e-05,1,0.0001645,1,4.018e-05,1,4.388e-05
strategyqa_09348bfb96097f3b4a99,commonsense,yesno,Is Mickey Mouse hypothetically unlikely to make a purchase at Zazzle? Answer yes or no.,87,15,is,0,0,0,1,5,0,0,0,1,0,285,46,yes,0,1.0,1.0,1,3.81e-06,1,4.34e-05,1,6.91e-05,1,3.822e-05,1,3.6e-05
strategyqa_6662006c915a62db5a89,commonsense,yesno,Is Hamlet more common on IMDB than Comedy of Errors? Answer yes or no.,70,14,is,0,0,0,1,5,0,0,1,1,0,516,92,yes,0,1.0,1.0,1,7.24e-06,1,4.767e-05,1,9.57e-05,1,3.602e-05,1,3.77e-05
mmlu_humanities_00049_philosophy,humanities,choice,"According to Socrates, an unexamined life is not worth living; and it certainly could not be a virtuous life.  Why not?
A. Because if someone did not know how to act virtuously, he or she would still be considered virtuous by others who also did not know the principles for good living.
B. Because since Socrates was a philosopher, he of course thought that people who examined their lives philosophically were more virtuous than those who did not.
C. Because without knowing the rationale for why one should act in a particular way, one does not know whether actions are justified and ought to be repeated.
D. Because a virtuous life would be one in which someone does what the rest of the society says is right, and that means examining views other than one's own.",766,137,according,0,0,0,1,8,0,1,1,1,0,446,77,other,0,0.95,1.0,1,9.12e-06,1,5.554e-05,1,0.0002613,1,4.98e-05,1,0.000104968
mmlu_humanities_00147_philosophy,humanities,choice,"Epictetus recommends that we act:
A. according to our passions.
B. so as to do whatever comes naturally, without much thought.
C. only after careful reflection on the consequences of our actions.
D. so as to benefit the greatest number.",236,40,epictetus,0,0,0,0,1,0,0,1,1,1,529,83,other,0,0.95,1.0,1,6.26e-06,1,1.6452e-05,1,0.000177,1,4.974e-05,1,5.5672e-05
strategyqa_4c088a5366459f2256c6,commonsense,yesno,Did Van Gogh suffer from a mental disorder? Answer yes or no.,61,12,did,0,0,0,1,4,0,0,0,1,0,490,83,yes,0,0.95,1.0,1,6.36e-06,1,9.328e-06,1,0.0001423,1,2.4385e-05,1,4.762e-05
gsm8k_00002,math,number,Kim drives 30 miles to her friend's house.  On the way back she has to take a detour that is 20% longer.  She spends 30 minutes at her friend's house.  She drives at a speed of 44 mph.  How long did she spend away from home?,224,48,kim,4,0,0,1,5,0,1,1,0,0,652,132,other,0,-1.0,1.0,0,8.56e-06,1,2.0178e-05,0,0.0001704,1,7.673e-05,1,9.1304e-05
sciq_00148,science,choice,"Conversely, very large forces are created by liquids and solids when they try to expand but are constrained from doing so—which is equivalent to compressing them to less than their normal volume. this often occurs when a contained material warms up, since most materials expand when they do this?
A. decrease temperature
B. increase mass
C. increase temperature
D. increase density",381,62,conversely,0,0,0,1,1,0,0,1,0,0,606,98,other,0,1.0,1.0,0,2.703e-05,1,1.4498e-05,1,0.0001402,1,3.985e-05,0,7.125e-05
mmlu_humanities_00126_high_school_world_history,humanities,choice,"This question refers to the following information.
""Indeed, as both the fatwas of distinguished [scholars] who base their opinion on reason and tradition alike and the consensus of the Sunni community agree that the ancient obligation of extirpation, extermination, and expulsion of evil innovation must be the aim of our exalted aspiration, for ""Religious zeal is a victory for the Faith of God the Beneficent""; then, in accordance with the words of the Prophet (Peace upon him!) ""Whosoever introduces evil innovation into our order must be expelled"" and ""Whosoever does aught against our order must be expelled,"" action has become necessary and exigent…""
Letter from Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
The Safavids drew the ire of Islamic empires such as the Ottoman and the Mughal Empires primarily because the Safavids
A. were an expansionist empire geographically located between two other expansionists
B. rejected the central tenets of Islam
C. enslaved Christians, and turned them into Safavid fighters
D. Ismail proclaimed himself to be a Caliph",1073,170,this,1,0,0,0,30,1,1,0,0,0,686,112,other,0,0.9,1.0,0,1.236e-05,0,3.2129e-05,0,0.0002527,1,8.448e-05,0,0.00015508
sciq_00031,science,choice,"The diagnosis of a disease or condition before the baby is born is called?
A. specialized diagnosis
B. specific diaganosis
C. immature diagnosis
D. prenatal diagnosis",166,26,the,0,0,0,1,1,0,0,1,0,0,285,47,other,0,1.0,1.0,1,5.06e-06,1,1.0287e-05,1,0.0001188,1,3.46e-05,1,5.2432e-05
sciq_00134,science,choice,"Each kidney is supplied by a renal artery and what else?
A. spinal cord
B. renal vein
C. coronary artery
D. brain vein",118,23,each,0,0,0,1,1,0,0,0,0,1,221,40,other,0,1.0,1.0,1,3.84e-06,1,6.975e-05,1,0.0001773,1,3.5225e-05,1,4.741e-05
mmlu_humanities_00057_high_school_world_history,humanities,choice,"This question refers to the following information.
O ye who believe! Strong drink and games of chance and idols… are only an infamy of Satan's handiwork. Leave it aside in order that ye may succeed.
the Qur'an, Sura 5: 89
When once you hear the roses are in bloom,
Then is the time, my love, to pour the wine.
the Rubáiyát of Omar Khayyám
A comparison of both verses would best support which of the following conclusions?
A. Many Muslims inclined toward atheism in the premodern era.
B. Religious restrictions were not universally observed by all Muslims.
C. Christian missionaries were steadily winning converts among Muslim populations.
D. Muslim intellectuals were generally hostile to traditional religious practice.",720,119,this,2,0,0,1,16,0,1,0,1,1,659,100,other,0,0.9,1.0,1,3.362e-05,1,2.2636e-05,1,0.0002347,1,4.922e-05,1,0.00010145
sciq_00094,science,choice,"The motion of molecules in a gas is random in magnitude and direction for individual molecules, but a gas of many molecules has a predictable distribution of what, which is called the maxwell-boltzmann distribution?
A. molecular size
B. molecular shape
C. molecular speeds
D. molecular rate",290,47,the,0,1,0,1,1,0,0,0,0,1,407,63,other,0,1.0,1.0,1,5.38e-06,1,1.3862e-05,1,0.0001535,1,4.5675e-05,1,4.99e-05
sciq_00046,science,choice,"What is the term for when clumped solids sink to the bottom of the water?
A. Foundation
B. sedimentation
C. Clumping
D. sediment",128,23,what,0,0,0,1,3,0,0,0,0,0,795,134,other,0,1.0,1.0,1,9.2e-06,1,6.55e-05,1,0.0001654,1,4.2e-05,1,5.5304e-05
strategyqa_033f7214d9f1aeddb04e,commonsense,yesno,Is Olivia Newton-John hyphenated celebrity name with most letters? Answer yes or no.,84,14,is,0,1,0,1,5,0,0,1,1,0,418,69,yes,0,0.95,1.0,0,6.78e-06,1,0.0001038,1,0.0001335,0,5.0925e-05,1,3.9776e-05
